N,g,accuracy(bits)
40,38.0,247
40,38.5,248
40,39.0,252
40,39.5,254
40,40.0,253
40,40.5,254
40,41.0,254
40,41.5,255
40,42.0,256
40,42.5,257
40,43.0,247
42,40.5,260
42,41.0,261
42,41.5,263
42,42.0,265
42,42.5,267
42,43.0,270
42,43.5,268
42,44.0,267
42,44.5,267
42,45.0,261
