N,g,accuracy(bits)
80,80.0,494
80,80.5,496
80,81.0,497
80,81.5,498
80,82.0,501
80,82.5,500
80,83.0,502
80,83.5,504
80,84.0,507
80,84.5,510
80,85.0,499
82,82.5,508
82,83.0,510
82,83.5,511
82,84.0,512
82,84.5,512
82,85.0,514
82,85.5,516
82,86.0,517
82,86.5,519
82,87.0,515
82,87.5,502
